user_id,problem
30000,0.9228
30001,0.22829999999999995
30002,0.25039999999999996
30003,0.76
30004,0.6095
30005,0.4507
30006,0.13839999999999997
30007,0.049900000000000055
30008,0.6819
30009,0.22940000000000005
30010,0.14490000000000003
30011,0.13260000000000005
30012,0.8991
30013,0.1441
30014,0.12170000000000003
30015,0.2794
30016,0.25560000000000005
30017,0.4085
30018,0.3449
30019,0.3004
30020,0.7937
30021,0.5227
30022,0.2126
30023,0.11639999999999995
30024,0.5133
30025,0.33630000000000004
30026,0.36750000000000005
30027,0.11409999999999998
30028,0.2187
30029,0.0826
30030,0.16469999999999996
30031,0.3428
30032,0.1582
30033,0.19689999999999996
30034,0.42410000000000003
30035,0.2734
30036,0.11309999999999998
30037,0.34619999999999995
30038,0.22050000000000003
30039,0.06899999999999995
30040,0.4346
30041,0.1744
30042,0.07589999999999997
30043,0.07269999999999999
30044,0.13090000000000002
30045,0.2965
30046,0.30800000000000005
30047,0.11250000000000004
30048,0.28580000000000005
30049,0.11299999999999999
30050,0.19920000000000004
30051,0.23850000000000005
30052,0.3173
30053,0.12329999999999997
30054,0.04610000000000003
30055,0.22819999999999996
30056,0.29090000000000005
30057,0.3648
30058,0.44820000000000004
30059,0.1775
30060,0.49450000000000005
30061,0.8642
30062,0.9013
30063,0.039000000000000035
30064,0.2741
30065,0.09950000000000003
30066,0.11970000000000003
30067,0.17830000000000001
30068,0.7022
30069,0.3318
30070,0.38049999999999995
30071,0.7688
30072,0.32330000000000003
30073,0.7781
30074,0.0817
30075,0.2479
30076,0.4615
30077,0.23170000000000002
30078,0.8935
30079,0.2509
30080,0.49739999999999995
30081,0.02200000000000002
30082,0.15590000000000004
30083,0.25639999999999996
30084,0.41090000000000004
30085,0.13890000000000002
30086,0.2137
30087,0.1119
30088,0.14939999999999998
30089,0.2005
30090,0.7088
30091,0.13870000000000005
30092,0.023499999999999965
30093,0.16800000000000004
30094,0.32530000000000003
30095,0.15249999999999997
30096,0.08979999999999999
30097,0.2753
30098,0.9326
30099,0.09099999999999997
30100,0.255
30101,0.259
30102,0.2098
30103,0.13680000000000003
30104,0.24080000000000001
30105,0.791
30106,0.34630000000000005
30107,0.16779999999999995
30108,0.12139999999999995
30109,0.10099999999999998
30110,0.24450000000000005
30111,0.3186
30112,0.07920000000000005
30113,0.7872
30114,0.17169999999999996
30115,0.06399999999999995
30116,0.2127
30117,0.1371
30118,0.385
30119,0.21960000000000002
30120,0.053300000000000014
30121,0.24629999999999996
30122,0.8756
30123,0.2167
30124,0.25570000000000004
30125,0.3429
30126,0.2489
30127,0.1523
30128,0.4952
30129,0.32189999999999996
30130,0.8389
30131,0.14890000000000003
30132,0.37939999999999996
30133,0.8908
30134,0.23839999999999995
30135,0.9418
30136,0.19340000000000002
30137,0.18720000000000003
30138,0.9495
30139,0.14270000000000005
30140,0.4696
30141,0.29690000000000005
30142,0.14890000000000003
30143,0.4202
30144,0.11450000000000005
30145,0.022700000000000053
30146,0.41769999999999996
30147,0.4273
30148,0.8996
30149,0.7915
30150,0.06640000000000001
30151,0.31189999999999996
30152,0.07379999999999998
30153,0.24470000000000003
30154,0.14870000000000005
30155,0.13160000000000005
30156,0.08730000000000004
30157,0.08960000000000001
30158,0.5322
30159,0.23070000000000002
30160,0.08309999999999995
30161,0.2763
30162,0.22509999999999997
30163,0.5232
30164,0.7217
30165,0.30800000000000005
30166,0.2126
30167,0.6121
30168,0.27580000000000005
30169,0.47940000000000005
30170,0.3738
30171,0.1906
30172,0.02969999999999995
30173,0.42889999999999995
30174,0.6289
30175,0.7952
30176,0.08109999999999995
30177,0.20820000000000005
30178,0.45720000000000005
30179,0.22230000000000005
30180,0.33530000000000004
30181,0.5173
30182,0.685
30183,0.4887
30184,0.14790000000000003
30185,0.12309999999999999
30186,0.1531
30187,0.1462
30188,0.23819999999999997
30189,0.2027
30190,0.47950000000000004
30191,0.3013
30192,0.7593
30193,0.10240000000000005
30194,0.6097
30195,0.10140000000000005
30196,0.12639999999999996
30197,0.8207
30198,0.17820000000000003
30199,0.1612
30200,0.15300000000000002
30201,0.04290000000000005
30202,0.08350000000000002
30203,0.1643
30204,0.21409999999999996
30205,0.9231
30206,0.11809999999999998
30207,0.18369999999999997
30208,0.13839999999999997
30209,0.5354
30210,0.5283
30211,0.5098
30212,0.37470000000000003
30213,0.14159999999999995
30214,0.2855
30215,0.3095
30216,0.8429
30217,0.43620000000000003
30218,0.9049
30219,0.033299999999999996
30220,0.3711
30221,0.2854
30222,0.2512
30223,0.07489999999999997
30224,0.17920000000000003
30225,0.14470000000000005
30226,0.11829999999999996
30227,0.34640000000000004
30228,0.30389999999999995
30229,0.1864
30230,0.3809
30231,0.20720000000000005
30232,0.35960000000000003
30233,0.6756
30234,0.21530000000000005
30235,0.18630000000000002
30236,0.5793
30237,0.13280000000000003
30238,0.2471
30239,0.10189999999999999
30240,0.24370000000000003
30241,0.3012
30242,0.11099999999999999
30243,0.40059999999999996
30244,0.8816
30245,0.1471
30246,0.11419999999999997
30247,0.17689999999999995
30248,0.5702
30249,0.2538
30250,0.24270000000000003
30251,0.22519999999999996
30252,0.4697
30253,0.8729
30254,0.7635
30255,0.09540000000000004
30256,0.43889999999999996
30257,0.08750000000000002
30258,0.16779999999999995
30259,0.22560000000000002
30260,0.03749999999999998
30261,0.33220000000000005
30262,0.3026
30263,0.09099999999999997
30264,0.34550000000000003
30265,0.02849999999999997
30266,0.1089
30267,0.17459999999999998
30268,0.40759999999999996
30269,0.1915
30270,0.12390000000000001
30271,0.07740000000000002
30272,0.17149999999999999
30273,0.2146
30274,0.1977
30275,0.04600000000000004
30276,0.11660000000000004
30277,0.374
30278,0.17400000000000004
30279,0.32310000000000005
30280,0.1884
30281,0.1139
30282,0.3647
30283,0.11639999999999995
30284,0.8881
30285,0.019100000000000006
30286,0.5143
30287,0.5687
30288,0.6695
30289,0.18520000000000003
30290,0.12119999999999997
30291,0.034399999999999986
30292,0.08309999999999995
30293,0.12739999999999996
30294,0.1936
30295,0.41400000000000003
30296,0.8207
30297,0.44399999999999995
30298,0.3359
30299,0.6357
30300,0.7528
30301,0.10699999999999998
30302,0.9549
30303,0.9136
30304,0.28
30305,0.35819999999999996
30306,0.08189999999999997
30307,0.10109999999999997
30308,0.34519999999999995
30309,0.8227
30310,0.3832
30311,0.2922
30312,0.4508
30313,0.9786
30314,0.15569999999999995
30315,0.48460000000000003
30316,0.2127
30317,0.24680000000000002
30318,0.9056
30319,0.3236
30320,0.16410000000000002
30321,0.07520000000000004
30322,0.6494
30323,0.33819999999999995
30324,0.0937
30325,0.8861
30326,0.16069999999999995
30327,0.19079999999999997
30328,0.5417
30329,0.07579999999999998
30330,0.26480000000000004
30331,0.25970000000000004
30332,0.8508
30333,0.23709999999999998
